age,nw_pctile,s
33,54,0.1810
33,55,0.1850
33,56,0.1890
33,57,0.1930
33,58,0.1970
33,59,0.2010
33,60,0.2050
33,61,0.2090
33,62,0.2130
33,63,0.2170
33,64,0.2210
33,65,0.2250
33,66,0.2290
33,67,0.2330
33,68,0.2370
33,69,0.2410
33,70,0.2450
33,71,0.2530
33,72,0.2610
33,73,0.2690
33,74,0.2770
33,75,0.2850
33,76,0.2930
33,77,0.3010
33,78,0.3090
33,79,0.3170
33,80,0.3250
33,81,0.3330
33,82,0.3410
33,83,0.3490
33,84,0.3570
33,85,0.3650
33,86,0.3770
33,87,0.3890
33,88,0.4010
33,89,0.4130
33,90,0.4250
33,91,0.4465
33,92,0.4680
33,93,0.4895
33,94,0.5110
33,95,0.5325
33,96,0.5610
33,97,0.5895
33,98,0.6180
33,99,0.6465
33,100,0.8000
34,1,0.0700
34,2,0.0714
34,3,0.0728
34,4,0.0741
34,5,0.0755
34,6,0.0769
34,7,0.0783
34,8,0.0797
34,9,0.0810
34,10,0.0824
34,11,0.0838
34,12,0.0852
34,13,0.0866
34,14,0.0879
34,15,0.0893
34,16,0.0907
34,17,0.0921
34,18,0.0934
34,19,0.0948
34,20,0.0962
34,21,0.0976
34,22,0.0990
34,23,0.1003
34,24,0.1017
34,25,0.1031
34,26,0.1045
34,27,0.1059
34,28,0.1072
34,29,0.1086
34,30,0.1100
34,31,0.1130
34,32,0.1160
34,33,0.1190
34,34,0.1220
34,35,0.1250
34,36,0.1280
34,37,0.1310
34,38,0.1340
34,39,0.1370
34,40,0.1400
34,41,0.1430
34,42,0.1460
34,43,0.1490
34,44,0.1520
34,45,0.1550
34,46,0.1580
34,47,0.1610
34,48,0.1640
34,49,0.1670
34,50,0.1700
34,51,0.1740
34,52,0.1780
34,53,0.1820
34,54,0.1860
34,55,0.1900
34,56,0.1940
34,57,0.1980
34,58,0.2020
34,59,0.2060
34,60,0.2100
34,61,0.2140
34,62,0.2180
34,63,0.2220
34,64,0.2260
34,65,0.2300
34,66,0.2340
34,67,0.2380
34,68,0.2420
34,69,0.2460
34,70,0.2500
34,71,0.2580
34,72,0.2660
34,73,0.2740
34,74,0.2820
34,75,0.2900
34,76,0.2980
34,77,0.3060
34,78,0.3140
34,79,0.3220
34,80,0.3300
34,81,0.3380
34,82,0.3460
34,83,0.3540
34,84,0.3620
34,85,0.3700
34,86,0.3820
34,87,0.3940
34,88,0.4060
34,89,0.4180
34,90,0.4300
34,91,0.4510
34,92,0.4720
34,93,0.4930
34,94,0.5140
34,95,0.5350
34,96,0.5630
34,97,0.5910
34,98,0.6190
34,99,0.6470
34,100,0.8000
35,1,0.0750
35,2,0.0764
35,3,0.0778
35,4,0.0791
35,5,0.0805
35,6,0.0819
35,7,0.0833
35,8,0.0847
35,9,0.0860
35,10,0.0874
35,11,0.0888
35,12,0.0902
35,13,0.0916
35,14,0.0929
35,15,0.0943
35,16,0.0957
35,17,0.0971
35,18,0.0984
35,19,0.0998
35,20,0.1012
35,21,0.1026
35,22,0.1040
35,23,0.1053
35,24,0.1067
35,25,0.1081
35,26,0.1095
35,27,0.1109
35,28,0.1122
35,29,0.1136
35,30,0.1150
35,31,0.1180
35,32,0.1210
35,33,0.1240
35,34,0.1270
35,35,0.1300
35,36,0.1330
35,37,0.1360
35,38,0.1390
35,39,0.1420
35,40,0.1450
35,41,0.1480
35,42,0.1510
35,43,0.1540
35,44,0.1570
35,45,0.1600
35,46,0.1630
35,47,0.1660
35,48,0.1690
35,49,0.1720
35,50,0.1750
35,51,0.1790
35,52,0.1830
35,53,0.1870
35,54,0.1910
35,55,0.1950
35,56,0.1990
35,57,0.2030
35,58,0.2070
35,59,0.2110
35,60,0.2150
35,61,0.2190
35,62,0.2230
35,63,0.2270
35,64,0.2310
35,65,0.2350
35,66,0.2390
35,67,0.2430
35,68,0.2470
35,69,0.2510
35,70,0.2550
35,71,0.2630
35,72,0.2710
35,73,0.2790
35,74,0.2870
35,75,0.2950
35,76,0.3030
35,77,0.3110
35,78,0.3190
35,79,0.3270
35,80,0.3350
35,81,0.3430
35,82,0.3510
35,83,0.3590
35,84,0.3670
35,85,0.3750
35,86,0.3870
35,87,0.3990
35,88,0.4110
35,89,0.4230
35,90,0.4350
35,91,0.4555
35,92,0.4760
35,93,0.4965
35,94,0.5170
35,95,0.5375
35,96,0.5650
35,97,0.5925
35,98,0.6200
35,99,0.6475
35,100,0.8000
36,1,0.0800
36,2,0.0814
36,3,0.0828
36,4,0.0841
36,5,0.0855
36,6,0.0869
36,7,0.0883
36,8,0.0897
36,9,0.0910
36,10,0.0924
36,11,0.0938
36,12,0.0952
36,13,0.0966
36,14,0.0979
36,15,0.0993
36,16,0.1007
36,17,0.1021
36,18,0.1034
36,19,0.1048
36,20,0.1062
36,21,0.1076
36,22,0.1090
36,23,0.1103
36,24,0.1117
36,25,0.1131
36,26,0.1145
36,27,0.1159
36,28,0.1172
36,29,0.1186
36,30,0.1200
36,31,0.1230
36,32,0.1260
36,33,0.1290
36,34,0.1320
36,35,0.1350
36,36,0.1380
36,37,0.1410
36,38,0.1440
36,39,0.1470
36,40,0.1500
36,41,0.1530
36,42,0.1560
36,43,0.1590
36,44,0.1620
36,45,0.1650
36,46,0.1680
36,47,0.1710
36,48,0.1740
36,49,0.1770
36,50,0.1800
36,51,0.1840
36,52,0.1880
36,53,0.1920
36,54,0.1960
36,55,0.2000
36,56,0.2040
36,57,0.2080
36,58,0.2120
36,59,0.2160
36,60,0.2200
36,61,0.2240
36,62,0.2280
36,63,0.2320
36,64,0.2360
36,65,0.2400
36,66,0.2440
36,67,0.2480
36,68,0.2520
36,69,0.2560
36,70,0.2600
36,71,0.2680
36,72,0.2760
36,73,0.2840
36,74,0.2920
36,75,0.3000
36,76,0.3080
36,77,0.3160
36,78,0.3240
36,79,0.3320
36,80,0.3400
36,81,0.3480
36,82,0.3560
36,83,0.3640
36,84,0.3720
36,85,0.3800
36,86,0.3920
36,87,0.4040
36,88,0.4160
36,89,0.4280
36,90,0.4400
36,91,0.4600
36,92,0.4800
36,93,0.5000
36,94,0.5200
36,95,0.5400
36,96,0.5670
36,97,0.5940
36,98,0.6210
36,99,0.6480
36,100,0.8000
37,1,0.0850
37,2,0.0864
37,3,0.0878
37,4,0.0891
37,5,0.0905
37,6,0.0919
37,7,0.0933
37,8,0.0947
37,9,0.0960
37,10,0.0974
37,11,0.0988
37,12,0.1002
37,13,0.1016
37,14,0.1029
37,15,0.1043
37,16,0.1057
37,17,0.1071
37,18,0.1084
37,19,0.1098
37,20,0.1112
37,21,0.1126
37,22,0.1140
37,23,0.1153
37,24,0.1167
37,25,0.1181
37,26,0.1195
37,27,0.1209
37,28,0.1222
37,29,0.1236
37,30,0.1250
37,31,0.1280
37,32,0.1310
37,33,0.1340
37,34,0.1370
37,35,0.1400
37,36,0.1430
37,37,0.1460
37,38,0.1490
37,39,0.1520
37,40,0.1550
37,41,0.1580
37,42,0.1610
37,43,0.1640
37,44,0.1670
37,45,0.1700
37,46,0.1730
37,47,0.1760
37,48,0.1790
37,49,0.1820
37,50,0.1850
37,51,0.1890
37,52,0.1930
37,53,0.1970
37,54,0.2010
37,55,0.2050
37,56,0.2090
37,57,0.2130
37,58,0.2170
37,59,0.2210
37,60,0.2250
37,61,0.2290
37,62,0.2330
37,63,0.2370
37,64,0.2410
37,65,0.2450
37,66,0.2490
37,67,0.2530
37,68,0.2570
37,69,0.2610
37,70,0.2650
37,71,0.2730
37,72,0.2810
37,73,0.2890
37,74,0.2970
37,75,0.3050
37,76,0.3130
37,77,0.3210
37,78,0.3290
37,79,0.3370
37,80,0.3450
37,81,0.3530
37,82,0.3610
37,83,0.3690
37,84,0.3770
37,85,0.3850
37,86,0.3970
37,87,0.4090
37,88,0.4210
37,89,0.4330
37,90,0.4450
37,91,0.4645
37,92,0.4840
37,93,0.5035
37,94,0.5230
37,95,0.5425
37,96,0.5690
37,97,0.5955
37,98,0.6220
37,99,0.6485
37,100,0.8000
38,1,0.0900
38,2,0.0914
38,3,0.0928
38,4,0.0941
38,5,0.0955
38,6,0.0969
38,7,0.0983
38,8,0.0997
38,9,0.1010
38,10,0.1024
38,11,0.1038
38,12,0.1052
38,13,0.1066
38,14,0.1079
38,15,0.1093
38,16,0.1107
38,17,0.1121
38,18,0.1134
38,19,0.1148
38,20,0.1162
38,21,0.1176
38,22,0.1190
38,23,0.1203
38,24,0.1217
38,25,0.1231
38,26,0.1245
38,27,0.1259
38,28,0.1272
38,29,0.1286
38,30,0.1300
38,31,0.1330
38,32,0.1360
38,33,0.1390
38,34,0.1420
38,35,0.1450
38,36,0.1480
38,37,0.1510
38,38,0.1540
38,39,0.1570
38,40,0.1600
38,41,0.1630
38,42,0.1660
38,43,0.1690
38,44,0.1720
38,45,0.1750
38,46,0.1780
38,47,0.1810
38,48,0.1840
38,49,0.1870
38,50,0.1900
38,51,0.1940
38,52,0.1980
38,53,0.2020
38,54,0.2060
38,55,0.2100
38,56,0.2140
38,57,0.2180
38,58,0.2220
38,59,0.2260
38,60,0.2300
38,61,0.2340
38,62,0.2380
38,63,0.2420
38,64,0.2460
38,65,0.2500
38,66,0.2540
38,67,0.2580
38,68,0.2620
38,69,0.2660
38,70,0.2700
38,71,0.2780
38,72,0.2860
38,73,0.2940
38,74,0.3020
38,75,0.3100
38,76,0.3180
38,77,0.3260
38,78,0.3340
38,79,0.3420
38,80,0.3500
38,81,0.3580
38,82,0.3660
38,83,0.3740
38,84,0.3820
38,85,0.3900
38,86,0.4020
38,87,0.4140
38,88,0.4260
38,89,0.4380
38,90,0.4500
38,91,0.4690
38,92,0.4880
38,93,0.5070
38,94,0.5260
38,95,0.5450
38,96,0.5710
38,97,0.5970
38,98,0.6230
38,99,0.6490
38,100,0.8000
39,1,0.0950
39,2,0.0964
39,3,0.0978
39,4,0.0991
39,5,0.1005
39,6,0.1019
39,7,0.1033
39,8,0.1047
39,9,0.1060
39,10,0.1074
39,11,0.1088
39,12,0.1102
39,13,0.1116
39,14,0.1129
39,15,0.1143
39,16,0.1157
39,17,0.1171
39,18,0.1184
39,19,0.1198
39,20,0.1212
39,21,0.1226
39,22,0.1240
39,23,0.1253
39,24,0.1267
39,25,0.1281
39,26,0.1295
39,27,0.1309
39,28,0.1322
39,29,0.1336
39,30,0.1350
39,31,0.1380
39,32,0.1410
39,33,0.1440
39,34,0.1470
39,35,0.1500
39,36,0.1530
39,37,0.1560
39,38,0.1590
39,39,0.1620
39,40,0.1650
39,41,0.1680
39,42,0.1710
39,43,0.1740
39,44,0.1770
39,45,0.1800
39,46,0.1830
39,47,0.1860
39,48,0.1890
39,49,0.1920
39,50,0.1950
39,51,0.1990
39,52,0.2030
39,53,0.2070
39,54,0.2110
39,55,0.2150
39,56,0.2190
39,57,0.2230
39,58,0.2270
39,59,0.2310
39,60,0.2350
39,61,0.2390
39,62,0.2430
39,63,0.2470
39,64,0.2510
39,65,0.2550
39,66,0.2590
39,67,0.2630
39,68,0.2670
39,69,0.2710
39,70,0.2750
39,71,0.2830
39,72,0.2910
39,73,0.2990
39,74,0.3070
39,75,0.3150
39,76,0.3230
39,77,0.3310
39,78,0.3390
39,79,0.3470
39,80,0.3550
39,81,0.3630
39,82,0.3710
39,83,0.3790
39,84,0.3870
39,85,0.3950
39,86,0.4070
39,87,0.4190
39,88,0.4310
39,89,0.4430
39,90,0.4550
39,91,0.4735
39,92,0.4920
39,93,0.5105
39,94,0.5290
39,95,0.5475
39,96,0.5730
39,97,0.5985
39,98,0.6240
39,99,0.6495
39,100,0.8000
40,1,0.1000
40,2,0.1014
40,3,0.1028
40,4,0.1041
40,5,0.1055
40,6,0.1069
40,7,0.1083
40,8,0.1097
40,9,0.1110
40,10,0.1124
40,11,0.1138
40,12,0.1152
40,13,0.1166
40,14,0.1179
40,15,0.1193
40,16,0.1207
40,17,0.1221
40,18,0.1234
40,19,0.1248
40,20,0.1262
40,21,0.1276
40,22,0.1290
40,23,0.1303
40,24,0.1317
40,25,0.1331
40,26,0.1345
40,27,0.1359
40,28,0.1372
40,29,0.1386
40,30,0.1400
40,31,0.1430
40,32,0.1460
40,33,0.1490
40,34,0.1520
40,35,0.1550
40,36,0.1580
40,37,0.1610
40,38,0.1640
40,39,0.1670
40,40,0.1700
40,41,0.1730
40,42,0.1760
40,43,0.1790
40,44,0.1820
40,45,0.1850
40,46,0.1880
40,47,0.1910
40,48,0.1940
40,49,0.1970
40,50,0.2000
40,51,0.2040
40,52,0.2080
40,53,0.2120
40,54,0.2160
40,55,0.2200
40,56,0.2240
40,57,0.2280
40,58,0.2320
40,59,0.2360
40,60,0.2400
40,61,0.2440
40,62,0.2480
40,63,0.2520
40,64,0.2560
40,65,0.2600
40,66,0.2640
40,67,0.2680
40,68,0.2720
40,69,0.2760
40,70,0.2800
40,71,0.2880
40,72,0.2960
40,73,0.3040
40,74,0.3120
40,75,0.3200
40,76,0.3280
40,77,0.3360
40,78,0.3440
40,79,0.3520
40,80,0.3600
40,81,0.3680
40,82,0.3760
40,83,0.3840
40,84,0.3920
40,85,0.4000
40,86,0.4120
40,87,0.4240
40,88,0.4360
40,89,0.4480
40,90,0.4600
40,91,0.4780
40,92,0.4960
40,93,0.5140
40,94,0.5320
40,95,0.5500
40,96,0.5750
40,97,0.6000
40,98,0.6250
40,99,0.6500
40,100,0.8000
41,1,0.1030
41,2,0.1044
41,3,0.1058
41,4,0.1071
41,5,0.1085
41,6,0.1099
41,7,0.1113
41,8,0.1127
41,9,0.1140
41,10,0.1154
41,11,0.1168
41,12,0.1182
41,13,0.1196
41,14,0.1209
41,15,0.1223
41,16,0.1237
41,17,0.1251
41,18,0.1264
41,19,0.1278
41,20,0.1292
41,21,0.1306
41,22,0.1320
41,23,0.1333
41,24,0.1347
41,25,0.1361
41,26,0.1375
41,27,0.1389
41,28,0.1402
41,29,0.1416
41,30,0.1430
41,31,0.1460
41,32,0.1490
41,33,0.1520
41,34,0.1550
41,35,0.1580
41,36,0.1610
41,37,0.1640
41,38,0.1670
41,39,0.1700
41,40,0.1730
41,41,0.1760
41,42,0.1790
41,43,0.1820
41,44,0.1850
41,45,0.1880
41,46,0.1910
41,47,0.1940
41,48,0.1970
41,49,0.2000
41,50,0.2030
41,51,0.2070
41,52,0.2110
41,53,0.2150
41,54,0.2190
41,55,0.2230
41,56,0.2270
41,57,0.2310
41,58,0.2350
41,59,0.2390
41,60,0.2430
41,61,0.2470
41,62,0.2510
41,63,0.2550
41,64,0.2590
41,65,0.2630
41,66,0.2670
41,67,0.2710
41,68,0.2750
41,69,0.2790
41,70,0.2830
41,71,0.2910
41,72,0.2990
41,73,0.3070
41,74,0.3150
41,75,0.3230
41,76,0.3310
41,77,0.3390
41,78,0.3470
41,79,0.3550
41,80,0.3630
41,81,0.3710
41,82,0.3790
41,83,0.3870
41,84,0.3950
41,85,0.4030
41,86,0.4150
41,87,0.4270
41,88,0.4390
41,89,0.4510
41,90,0.4630
41,91,0.4807
41,92,0.4984
41,93,0.5161
41,94,0.5338
41,95,0.5515
41,96,0.5762
41,97,0.6009
41,98,0.6256
41,99,0.6503
41,100,0.8000
42,1,0.1060
42,2,0.1074
42,3,0.1088
42,4,0.1101
42,5,0.1115
42,6,0.1129
42,7,0.1143
42,8,0.1157
42,9,0.1170
42,10,0.1184
42,11,0.1198
42,12,0.1212
42,13,0.1226
42,14,0.1239
42,15,0.1253
42,16,0.1267
42,17,0.1281
42,18,0.1294
42,19,0.1308
42,20,0.1322
42,21,0.1336
42,22,0.1350
42,23,0.1363
42,24,0.1377
42,25,0.1391
42,26,0.1405
42,27,0.1419
42,28,0.1432
42,29,0.1446
42,30,0.1460
42,31,0.1490
42,32,0.1520
42,33,0.1550
42,34,0.1580
42,35,0.1610
42,36,0.1640
42,37,0.1670
42,38,0.1700
42,39,0.1730
42,40,0.1760
42,41,0.1790
42,42,0.1820
42,43,0.1850
42,44,0.1880
42,45,0.1910
42,46,0.1940
42,47,0.1970
42,48,0.2000
42,49,0.2030
42,50,0.2060
42,51,0.2100
42,52,0.2140
42,53,0.2180
42,54,0.2220
42,55,0.2260
42,56,0.2300
42,57,0.2340
42,58,0.2380
42,59,0.2420
42,60,0.2460
42,61,0.2500
42,62,0.2540
42,63,0.2580
42,64,0.2620
42,65,0.2660
42,66,0.2700
42,67,0.2740
42,68,0.2780
42,69,0.2820
42,70,0.2860
42,71,0.2940
42,72,0.3020
42,73,0.3100
42,74,0.3180
42,75,0.3260
42,76,0.3340
42,77,0.3420
42,78,0.3500
42,79,0.3580
42,80,0.3660
42,81,0.3740
42,82,0.3820
42,83,0.3900
42,84,0.3980
42,85,0.4060
42,86,0.4180
42,87,0.4300
42,88,0.4420
42,89,0.4540
42,90,0.4660
42,91,0.4834
42,92,0.5008
42,93,0.5182
42,94,0.5356
42,95,0.5530
42,96,0.5774
42,97,0.6018
42,98,0.6262
42,99,0.6506
42,100,0.8000
43,1,0.1090
43,2,0.1104
43,3,0.1118
43,4,0.1131
43,5,0.1145
43,6,0.1159
43,7,0.1173
43,8,0.1187
43,9,0.1200
43,10,0.1214
43,11,0.1228
43,12,0.1242
43,13,0.1256
43,14,0.1269
43,15,0.1283
43,16,0.1297
43,17,0.1311
43,18,0.1324
43,19,0.1338
43,20,0.1352
43,21,0.1366
43,22,0.1380
43,23,0.1393
43,24,0.1407
43,25,0.1421
43,26,0.1435
43,27,0.1449
43,28,0.1462
43,29,0.1476
43,30,0.1490
43,31,0.1520
43,32,0.1550
43,33,0.1580
43,34,0.1610
43,35,0.1640
43,36,0.1670
43,37,0.1700
43,38,0.1730
43,39,0.1760
43,40,0.1790
43,41,0.1820
43,42,0.1850
43,43,0.1880
43,44,0.1910
43,45,0.1940
43,46,0.1970
43,47,0.2000
43,48,0.2030
43,49,0.2060
43,50,0.2090
43,51,0.2130
43,52,0.2170
43,53,0.2210
43,54,0.2250
43,55,0.2290
43,56,0.2330
43,57,0.2370
43,58,0.2410
43,59,0.2450
43,60,0.2490
43,61,0.2530
43,62,0.2570
43,63,0.2610
43,64,0.2650
43,65,0.2690
43,66,0.2730
43,67,0.2770
43,68,0.2810
43,69,0.2850
43,70,0.2890
43,71,0.2970
43,72,0.3050
43,73,0.3130
43,74,0.3210
43,75,0.3290
43,76,0.3370
43,77,0.3450
43,78,0.3530
43,79,0.3610
43,80,0.3690
43,81,0.3770
43,82,0.3850
43,83,0.3930
43,84,0.4010
43,85,0.4090
43,86,0.4210
43,87,0.4330
43,88,0.4450
43,89,0.4570
43,90,0.4690
43,91,0.4861
43,92,0.5032
43,93,0.5203
43,94,0.5374
43,95,0.5545
43,96,0.5786
43,97,0.6027
43,98,0.6268
43,99,0.6509
43,100,0.8000
44,1,0.1120
44,2,0.1134
44,3,0.1148
44,4,0.1161
44,5,0.1175
44,6,0.1189
44,7,0.1203
44,8,0.1217
44,9,0.1230
44,10,0.1244
44,11,0.1258
44,12,0.1272
44,13,0.1286
44,14,0.1299
44,15,0.1313
44,16,0.1327
44,17,0.1341
44,18,0.1354
44,19,0.1368
44,20,0.1382
44,21,0.1396
44,22,0.1410
44,23,0.1423
44,24,0.1437
44,25,0.1451
44,26,0.1465
44,27,0.1479
44,28,0.1492
44,29,0.1506
44,30,0.1520
44,31,0.1550
44,32,0.1580
44,33,0.1610
44,34,0.1640
44,35,0.1670
44,36,0.1700
44,37,0.1730
44,38,0.1760
44,39,0.1790
44,40,0.1820
44,41,0.1850
44,42,0.1880
44,43,0.1910
44,44,0.1940
44,45,0.1970
44,46,0.2000
44,47,0.2030
44,48,0.2060
44,49,0.2090
44,50,0.2120
44,51,0.2160
44,52,0.2200
44,53,0.2240
44,54,0.2280
44,55,0.2320
44,56,0.2360
44,57,0.2400
44,58,0.2440
44,59,0.2480
44,60,0.2520
44,61,0.2560
44,62,0.2600
44,63,0.2640
44,64,0.2680
44,65,0.2720
44,66,0.2760
44,67,0.2800
44,68,0.2840
44,69,0.2880
44,70,0.2920
44,71,0.3000
44,72,0.3080
44,73,0.3160
44,74,0.3240
44,75,0.3320
44,76,0.3400
44,77,0.3480
44,78,0.3560
44,79,0.3640
44,80,0.3720
44,81,0.3800
44,82,0.3880
44,83,0.3960
44,84,0.4040
44,85,0.4120
44,86,0.4240
44,87,0.4360
44,88,0.4480
44,89,0.4600
44,90,0.4720
44,91,0.4888
44,92,0.5056
44,93,0.5224
44,94,0.5392
44,95,0.5560
44,96,0.5798
44,97,0.6036
44,98,0.6274
44,99,0.6512
44,100,0.8000
45,1,0.1150
45,2,0.1164
45,3,0.1178
45,4,0.1191
45,5,0.1205
45,6,0.1219
45,7,0.1233
45,8,0.1247
45,9,0.1260
45,10,0.1274
45,11,0.1288
45,12,0.1302
45,13,0.1316
45,14,0.1329
45,15,0.1343
45,16,0.1357
45,17,0.1371
45,18,0.1384
45,19,0.1398
45,20,0.1412
45,21,0.1426
45,22,0.1440
45,23,0.1453
45,24,0.1467
45,25,0.1481
45,26,0.1495
45,27,0.1509
45,28,0.1522
45,29,0.1536
45,30,0.1550
45,31,0.1580
45,32,0.1610
45,33,0.1640
45,34,0.1670
45,35,0.1700
45,36,0.1730
45,37,0.1760
45,38,0.1790
45,39,0.1820
45,40,0.1850
45,41,0.1880
45,42,0.1910
45,43,0.1940
45,44,0.1970
45,45,0.2000
45,46,0.2030
45,47,0.2060
45,48,0.2090
45,49,0.2120
45,50,0.2150
45,51,0.2190
45,52,0.2230
45,53,0.2270
45,54,0.2310
45,55,0.2350
45,56,0.2390
45,57,0.2430
45,58,0.2470
45,59,0.2510
45,60,0.2550
45,61,0.2590
45,62,0.2630
45,63,0.2670
45,64,0.2710
45,65,0.2750
45,66,0.2790
45,67,0.2830
45,68,0.2870
45,69,0.2910
45,70,0.2950
45,71,0.3030
45,72,0.3110
45,73,0.3190
45,74,0.3270
45,75,0.3350
45,76,0.3430
45,77,0.3510
45,78,0.3590
45,79,0.3670
45,80,0.3750
45,81,0.3830
45,82,0.3910
45,83,0.3990
45,84,0.4070
45,85,0.4150
45,86,0.4270
45,87,0.4390
45,88,0.4510
45,89,0.4630
45,90,0.4750
45,91,0.4915
45,92,0.5080
45,93,0.5245
45,94,0.5410
45,95,0.5575
45,96,0.5810
45,97,0.6045
45,98,0.6280
45,99,0.6515
45,100,0.8000
46,1,0.1180
46,2,0.1194
46,3,0.1208
46,4,0.1221
46,5,0.1235
46,6,0.1249
46,7,0.1263
46,8,0.1277
46,9,0.1290
46,10,0.1304
46,11,0.1318
46,12,0.1332
46,13,0.1346
46,14,0.1359
46,15,0.1373
46,16,0.1387
46,17,0.1401
46,18,0.1414
46,19,0.1428
46,20,0.1442
46,21,0.1456
46,22,0.1470
46,23,0.1483
46,24,0.1497
46,25,0.1511
46,26,0.1525
46,27,0.1539
46,28,0.1552
46,29,0.1566
46,30,0.1580
46,31,0.1610
46,32,0.1640
46,33,0.1670
46,34,0.1700
46,35,0.1730
46,36,0.1760
46,37,0.1790
46,38,0.1820
46,39,0.1850
46,40,0.1880
46,41,0.1910
46,42,0.1940
46,43,0.1970
46,44,0.2000
46,45,0.2030
46,46,0.2060
46,47,0.2090
46,48,0.2120
46,49,0.2150
46,50,0.2180
46,51,0.2220
46,52,0.2260
46,53,0.2300
46,54,0.2340
46,55,0.2380
46,56,0.2420
46,57,0.2460
46,58,0.2500
46,59,0.2540
46,60,0.2580
46,61,0.2620
46,62,0.2660
46,63,0.2700
46,64,0.2740
46,65,0.2780
46,66,0.2820
46,67,0.2860
46,68,0.2900
46,69,0.2940
46,70,0.2980
46,71,0.3060
46,72,0.3140
46,73,0.3220
46,74,0.3300
46,75,0.3380
46,76,0.3460
46,77,0.3540
46,78,0.3620
46,79,0.3700
46,80,0.3780
46,81,0.3860
46,82,0.3940
46,83,0.4020
46,84,0.4100
46,85,0.4180
46,86,0.4300
46,87,0.4420
46,88,0.4540
46,89,0.4660
46,90,0.4780
46,91,0.4942
46,92,0.5104
46,93,0.5266
46,94,0.5428
46,95,0.5590
46,96,0.5822
46,97,0.6054
46,98,0.6286
46,99,0.6518
46,100,0.8000
47,1,0.1210
47,2,0.1224
47,3,0.1238
47,4,0.1251
47,5,0.1265
47,6,0.1279
47,7,0.1293
47,8,0.1307
47,9,0.1320
47,10,0.1334
47,11,0.1348
47,12,0.1362
47,13,0.1376
47,14,0.1389
47,15,0.1403
47,16,0.1417
47,17,0.1431
47,18,0.1444
47,19,0.1458
47,20,0.1472
47,21,0.1486
47,22,0.1500
47,23,0.1513
47,24,0.1527
47,25,0.1541
47,26,0.1555
47,27,0.1569
47,28,0.1582
47,29,0.1596
47,30,0.1610
47,31,0.1640
47,32,0.1670
47,33,0.1700
47,34,0.1730
47,35,0.1760
47,36,0.1790
47,37,0.1820
47,38,0.1850
47,39,0.1880
47,40,0.1910
47,41,0.1940
47,42,0.1970
47,43,0.2000
47,44,0.2030
47,45,0.2060
47,46,0.2090
47,47,0.2120
47,48,0.2150
47,49,0.2180
47,50,0.2210
47,51,0.2250
47,52,0.2290
47,53,0.2330
47,54,0.2370
47,55,0.2410
47,56,0.2450
47,57,0.2490
47,58,0.2530
47,59,0.2570
47,60,0.2610
47,61,0.2650
47,62,0.2690
47,63,0.2730
47,64,0.2770
47,65,0.2810
47,66,0.2850
47,67,0.2890
47,68,0.2930
47,69,0.2970
47,70,0.3010
47,71,0.3090
47,72,0.3170
47,73,0.3250
47,74,0.3330
47,75,0.3410
47,76,0.3490
47,77,0.3570
47,78,0.3650
47,79,0.3730
47,80,0.3810
47,81,0.3890
47,82,0.3970
47,83,0.4050
47,84,0.4130
47,85,0.4210
47,86,0.4330
47,87,0.4450
47,88,0.4570
47,89,0.4690
47,90,0.4810
47,91,0.4969
47,92,0.5128
47,93,0.5287
47,94,0.5446
47,95,0.5605
47,96,0.5834
47,97,0.6063
47,98,0.6292
47,99,0.6521
47,100,0.8000
48,1,0.1240
48,2,0.1254
48,3,0.1268
48,4,0.1281
48,5,0.1295
48,6,0.1309
48,7,0.1323
48,8,0.1337
48,9,0.1350
48,10,0.1364
48,11,0.1378
48,12,0.1392
48,13,0.1406
48,14,0.1419
48,15,0.1433
48,16,0.1447
48,17,0.1461
48,18,0.1474
48,19,0.1488
48,20,0.1502
48,21,0.1516
48,22,0.1530
48,23,0.1543
48,24,0.1557
48,25,0.1571
48,26,0.1585
48,27,0.1599
48,28,0.1612
48,29,0.1626
48,30,0.1640
48,31,0.1670
48,32,0.1700
48,33,0.1730
48,34,0.1760
48,35,0.1790
48,36,0.1820
48,37,0.1850
48,38,0.1880
48,39,0.1910
48,40,0.1940
48,41,0.1970
48,42,0.2000
48,43,0.2030
48,44,0.2060
48,45,0.2090
48,46,0.2120
48,47,0.2150
48,48,0.2180
48,49,0.2210
48,50,0.2240
48,51,0.2280
48,52,0.2320
48,53,0.2360
48,54,0.2400
48,55,0.2440
48,56,0.2480
48,57,0.2520
48,58,0.2560
48,59,0.2600
48,60,0.2640
48,61,0.2680
48,62,0.2720
48,63,0.2760
48,64,0.2800
48,65,0.2840
48,66,0.2880
48,67,0.2920
48,68,0.2960
48,69,0.3000
48,70,0.3040
48,71,0.3120
48,72,0.3200
48,73,0.3280
48,74,0.3360
48,75,0.3440
48,76,0.3520
48,77,0.3600
48,78,0.3680
48,79,0.3760
48,80,0.3840
48,81,0.3920
48,82,0.4000
48,83,0.4080
48,84,0.4160
48,85,0.4240
48,86,0.4360
48,87,0.4480
48,88,0.4600
48,89,0.4720
48,90,0.4840
48,91,0.4996
48,92,0.5152
48,93,0.5308
48,94,0.5464
48,95,0.5620
48,96,0.5846
48,97,0.6072
48,98,0.6298
48,99,0.6524
48,100,0.8000
49,1,0.1270
49,2,0.1284
49,3,0.1298
49,4,0.1311
49,5,0.1325
49,6,0.1339
49,7,0.1353
