age,nw_pctile,s
33,54,1.0000
33,55,1.0000
33,56,1.0000
33,57,1.0000
33,58,1.0000
33,59,1.0000
33,60,1.0000
33,61,1.0000
33,62,1.0000
33,63,1.0000
33,64,1.0000
33,65,1.0000
33,66,1.0000
33,67,1.0000
33,68,1.0000
33,69,1.0000
33,70,1.0000
33,71,1.0000
33,72,1.0000
33,73,1.0000
33,74,1.0000
33,75,1.0000
33,76,1.0000
33,77,1.0000
33,78,1.0000
33,79,1.0000
33,80,1.0000
33,81,1.0000
33,82,1.0000
33,83,1.0000
33,84,1.0000
33,85,1.0000
33,86,1.0000
33,87,1.0000
33,88,1.0000
33,89,1.0000
33,90,1.0000
33,91,1.0000
33,92,1.0000
33,93,1.0000
33,94,1.0000
33,95,1.0000
33,96,1.0000
33,97,1.0000
33,98,1.0000
33,99,1.0000
33,100,1.0000
34,1,1.0000
34,2,1.0000
34,3,1.0000
34,4,1.0000
34,5,1.0000
34,6,1.0000
34,7,1.0000
34,8,1.0000
34,9,1.0000
34,10,1.0000
34,11,1.0000
34,12,1.0000
34,13,1.0000
34,14,1.0000
34,15,1.0000
34,16,1.0000
34,17,1.0000
34,18,1.0000
34,19,1.0000
34,20,1.0000
34,21,1.0000
34,22,1.0000
34,23,1.0000
34,24,1.0000
34,25,1.0000
34,26,1.0000
34,27,1.0000
34,28,1.0000
34,29,1.0000
34,30,1.0000
34,31,1.0000
34,32,1.0000
34,33,1.0000
34,34,1.0000
34,35,1.0000
34,36,1.0000
34,37,1.0000
34,38,1.0000
34,39,1.0000
34,40,1.0000
34,41,1.0000
34,42,1.0000
34,43,1.0000
34,44,1.0000
34,45,1.0000
34,46,1.0000
34,47,1.0000
34,48,1.0000
34,49,1.0000
34,50,1.0000
34,51,1.0000
34,52,1.0000
34,53,1.0000
34,54,1.0000
34,55,1.0000
34,56,1.0000
34,57,1.0000
34,58,1.0000
34,59,1.0000
34,60,1.0000
34,61,1.0000
34,62,1.0000
34,63,1.0000
34,64,1.0000
34,65,1.0000
34,66,1.0000
34,67,1.0000
34,68,1.0000
34,69,1.0000
34,70,1.0000
34,71,1.0000
34,72,1.0000
34,73,1.0000
34,74,1.0000
34,75,1.0000
34,76,1.0000
34,77,1.0000
34,78,1.0000
34,79,1.0000
34,80,1.0000
34,81,1.0000
34,82,1.0000
34,83,1.0000
34,84,1.0000
34,85,1.0000
34,86,1.0000
34,87,1.0000
34,88,1.0000
34,89,1.0000
34,90,1.0000
34,91,1.0000
34,92,1.0000
34,93,1.0000
34,94,1.0000
34,95,1.0000
34,96,1.0000
34,97,1.0000
34,98,1.0000
34,99,1.0000
34,100,1.0000
35,1,1.0000
35,2,1.0000
35,3,1.0000
35,4,1.0000
35,5,1.0000
35,6,1.0000
35,7,1.0000
35,8,1.0000
35,9,1.0000
35,10,1.0000
35,11,1.0000
35,12,1.0000
35,13,1.0000
35,14,1.0000
35,15,1.0000
35,16,1.0000
35,17,1.0000
35,18,1.0000
35,19,1.0000
35,20,1.0000
35,21,1.0000
35,22,1.0000
35,23,1.0000
35,24,1.0000
35,25,1.0000
35,26,1.0000
35,27,1.0000
35,28,1.0000
35,29,1.0000
35,30,1.0000
35,31,1.0000
35,32,1.0000
35,33,1.0000
35,34,1.0000
35,35,1.0000
35,36,1.0000
35,37,1.0000
35,38,1.0000
35,39,1.0000
35,40,1.0000
35,41,1.0000
35,42,1.0000
35,43,1.0000
35,44,1.0000
35,45,1.0000
35,46,1.0000
35,47,1.0000
35,48,1.0000
35,49,1.0000
35,50,1.0000
35,51,1.0000
35,52,1.0000
35,53,1.0000
35,54,1.0000
35,55,1.0000
35,56,1.0000
35,57,1.0000
35,58,1.0000
35,59,1.0000
35,60,1.0000
35,61,1.0000
35,62,1.0000
35,63,1.0000
35,64,1.0000
35,65,1.0000
35,66,1.0000
35,67,1.0000
35,68,1.0000
35,69,1.0000
35,70,1.0000
35,71,1.0000
35,72,1.0000
35,73,1.0000
35,74,1.0000
35,75,1.0000
35,76,1.0000
35,77,1.0000
35,78,1.0000
35,79,1.0000
35,80,1.0000
35,81,1.0000
35,82,1.0000
35,83,1.0000
35,84,1.0000
35,85,1.0000
35,86,1.0000
35,87,1.0000
35,88,1.0000
35,89,1.0000
35,90,1.0000
35,91,1.0000
35,92,1.0000
35,93,1.0000
35,94,1.0000
35,95,1.0000
35,96,1.0000
35,97,1.0000
35,98,1.0000
35,99,1.0000
35,100,1.0000
36,1,1.0000
36,2,1.0000
36,3,1.0000
36,4,1.0000
36,5,1.0000
36,6,1.0000
36,7,1.0000
36,8,1.0000
36,9,1.0000
36,10,1.0000
36,11,1.0000
36,12,1.0000
36,13,1.0000
36,14,1.0000
36,15,1.0000
36,16,1.0000
36,17,1.0000
36,18,1.0000
36,19,1.0000
36,20,1.0000
36,21,1.0000
36,22,1.0000
36,23,1.0000
36,24,1.0000
36,25,1.0000
36,26,1.0000
36,27,1.0000
36,28,1.0000
36,29,1.0000
36,30,1.0000
36,31,1.0000
36,32,1.0000
36,33,1.0000
36,34,1.0000
36,35,1.0000
36,36,1.0000
36,37,1.0000
36,38,1.0000
36,39,1.0000
36,40,1.0000
36,41,1.0000
36,42,1.0000
36,43,1.0000
36,44,1.0000
36,45,1.0000
36,46,1.0000
36,47,1.0000
36,48,1.0000
36,49,1.0000
36,50,1.0000
36,51,1.0000
36,52,1.0000
36,53,1.0000
36,54,1.0000
36,55,1.0000
36,56,1.0000
36,57,1.0000
36,58,1.0000
36,59,1.0000
36,60,1.0000
36,61,1.0000
36,62,1.0000
36,63,1.0000
36,64,1.0000
36,65,1.0000
36,66,1.0000
36,67,1.0000
36,68,1.0000
36,69,1.0000
36,70,1.0000
36,71,1.0000
36,72,1.0000
36,73,1.0000
36,74,1.0000
36,75,1.0000
36,76,1.0000
36,77,1.0000
36,78,1.0000
36,79,1.0000
36,80,1.0000
36,81,1.0000
36,82,1.0000
36,83,1.0000
36,84,1.0000
36,85,1.0000
36,86,1.0000
36,87,1.0000
36,88,1.0000
36,89,1.0000
36,90,1.0000
36,91,1.0000
36,92,1.0000
36,93,1.0000
36,94,1.0000
36,95,1.0000
36,96,1.0000
36,97,1.0000
36,98,1.0000
36,99,1.0000
36,100,1.0000
37,1,1.0000
37,2,1.0000
37,3,1.0000
37,4,1.0000
37,5,1.0000
37,6,1.0000
37,7,1.0000
37,8,1.0000
37,9,1.0000
37,10,1.0000
37,11,1.0000
37,12,1.0000
37,13,1.0000
37,14,1.0000
37,15,1.0000
37,16,1.0000
37,17,1.0000
37,18,1.0000
37,19,1.0000
37,20,1.0000
37,21,1.0000
37,22,1.0000
37,23,1.0000
37,24,1.0000
37,25,1.0000
37,26,1.0000
37,27,1.0000
37,28,1.0000
37,29,1.0000
37,30,1.0000
37,31,1.0000
37,32,1.0000
37,33,1.0000
37,34,1.0000
37,35,1.0000
37,36,1.0000
37,37,1.0000
37,38,1.0000
37,39,1.0000
37,40,1.0000
37,41,1.0000
37,42,1.0000
37,43,1.0000
37,44,1.0000
37,45,1.0000
37,46,1.0000
37,47,1.0000
37,48,1.0000
37,49,1.0000
37,50,1.0000
37,51,1.0000
37,52,1.0000
37,53,1.0000
37,54,1.0000
37,55,1.0000
37,56,1.0000
37,57,1.0000
37,58,1.0000
37,59,1.0000
37,60,1.0000
37,61,1.0000
37,62,1.0000
37,63,1.0000
37,64,1.0000
37,65,1.0000
37,66,1.0000
37,67,1.0000
37,68,1.0000
37,69,1.0000
37,70,1.0000
37,71,1.0000
37,72,1.0000
37,73,1.0000
37,74,1.0000
37,75,1.0000
37,76,1.0000
37,77,1.0000
37,78,1.0000
37,79,1.0000
37,80,1.0000
37,81,1.0000
37,82,1.0000
37,83,1.0000
37,84,1.0000
37,85,1.0000
37,86,1.0000
37,87,1.0000
37,88,1.0000
37,89,1.0000
37,90,1.0000
37,91,1.0000
37,92,1.0000
37,93,1.0000
37,94,1.0000
37,95,1.0000
37,96,1.0000
37,97,1.0000
37,98,1.0000
37,99,1.0000
37,100,1.0000
38,1,1.0000
38,2,1.0000
38,3,1.0000
38,4,1.0000
38,5,1.0000
38,6,1.0000
38,7,1.0000
38,8,1.0000
38,9,1.0000
38,10,1.0000
38,11,1.0000
38,12,1.0000
38,13,1.0000
38,14,1.0000
38,15,1.0000
38,16,1.0000
38,17,1.0000
38,18,1.0000
38,19,1.0000
38,20,1.0000
38,21,1.0000
38,22,1.0000
38,23,1.0000
38,24,1.0000
38,25,1.0000
38,26,1.0000
38,27,1.0000
38,28,1.0000
38,29,1.0000
38,30,1.0000
38,31,1.0000
38,32,1.0000
38,33,1.0000
38,34,1.0000
38,35,1.0000
38,36,1.0000
38,37,1.0000
38,38,1.0000
38,39,1.0000
38,40,1.0000
38,41,1.0000
38,42,1.0000
38,43,1.0000
38,44,1.0000
38,45,1.0000
38,46,1.0000
38,47,1.0000
38,48,1.0000
38,49,1.0000
38,50,1.0000
38,51,1.0000
38,52,1.0000
38,53,1.0000
38,54,1.0000
38,55,1.0000
38,56,1.0000
38,57,1.0000
38,58,1.0000
38,59,1.0000
38,60,1.0000
38,61,1.0000
38,62,1.0000
38,63,1.0000
38,64,1.0000
38,65,1.0000
38,66,1.0000
38,67,1.0000
38,68,1.0000
38,69,1.0000
38,70,1.0000
38,71,1.0000
38,72,1.0000
38,73,1.0000
38,74,1.0000
38,75,1.0000
38,76,1.0000
38,77,1.0000
38,78,1.0000
38,79,1.0000
38,80,1.0000
38,81,1.0000
38,82,1.0000
38,83,1.0000
38,84,1.0000
38,85,1.0000
38,86,1.0000
38,87,1.0000
38,88,1.0000
38,89,1.0000
38,90,1.0000
38,91,1.0000
38,92,1.0000
38,93,1.0000
38,94,1.0000
38,95,1.0000
38,96,1.0000
38,97,1.0000
38,98,1.0000
38,99,1.0000
38,100,1.0000
39,1,1.0000
39,2,1.0000
39,3,1.0000
39,4,1.0000
39,5,1.0000
39,6,1.0000
39,7,1.0000
39,8,1.0000
39,9,1.0000
39,10,1.0000
39,11,1.0000
39,12,1.0000
39,13,1.0000
39,14,1.0000
39,15,1.0000
39,16,1.0000
39,17,1.0000
39,18,1.0000
39,19,1.0000
39,20,1.0000
39,21,1.0000
39,22,1.0000
39,23,1.0000
39,24,1.0000
39,25,1.0000
39,26,1.0000
39,27,1.0000
39,28,1.0000
39,29,1.0000
39,30,1.0000
39,31,1.0000
39,32,1.0000
39,33,1.0000
39,34,1.0000
39,35,1.0000
39,36,1.0000
39,37,1.0000
39,38,1.0000
39,39,1.0000
39,40,1.0000
39,41,1.0000
39,42,1.0000
39,43,1.0000
39,44,1.0000
39,45,1.0000
39,46,1.0000
39,47,1.0000
39,48,1.0000
39,49,1.0000
39,50,1.0000
39,51,1.0000
39,52,1.0000
39,53,1.0000
39,54,1.0000
39,55,1.0000
39,56,1.0000
39,57,1.0000
39,58,1.0000
39,59,1.0000
39,60,1.0000
39,61,1.0000
39,62,1.0000
39,63,1.0000
39,64,1.0000
39,65,1.0000
39,66,1.0000
39,67,1.0000
39,68,1.0000
39,69,1.0000
39,70,1.0000
39,71,1.0000
39,72,1.0000
39,73,1.0000
39,74,1.0000
39,75,1.0000
39,76,1.0000
39,77,1.0000
39,78,1.0000
39,79,1.0000
39,80,1.0000
39,81,1.0000
39,82,1.0000
39,83,1.0000
39,84,1.0000
39,85,1.0000
39,86,1.0000
39,87,1.0000
39,88,1.0000
39,89,1.0000
39,90,1.0000
39,91,1.0000
39,92,1.0000
39,93,1.0000
39,94,1.0000
39,95,1.0000
39,96,1.0000
39,97,1.0000
39,98,1.0000
39,99,1.0000
39,100,1.0000
40,1,1.0000
40,2,1.0000
40,3,1.0000
40,4,1.0000
40,5,1.0000
40,6,1.0000
40,7,1.0000
40,8,1.0000
40,9,1.0000
40,10,1.0000
40,11,1.0000
40,12,1.0000
40,13,1.0000
40,14,1.0000
40,15,1.0000
40,16,1.0000
40,17,1.0000
40,18,1.0000
40,19,1.0000
40,20,1.0000
40,21,1.0000
40,22,1.0000
40,23,1.0000
40,24,1.0000
40,25,1.0000
40,26,1.0000
40,27,1.0000
40,28,1.0000
40,29,1.0000
40,30,1.0000
40,31,1.0000
40,32,1.0000
40,33,1.0000
40,34,1.0000
40,35,1.0000
40,36,1.0000
40,37,1.0000
40,38,1.0000
40,39,1.0000
40,40,1.0000
40,41,1.0000
40,42,1.0000
40,43,1.0000
40,44,1.0000
40,45,1.0000
40,46,1.0000
40,47,1.0000
40,48,1.0000
40,49,1.0000
40,50,1.0000
40,51,1.0000
40,52,1.0000
40,53,1.0000
40,54,1.0000
40,55,1.0000
40,56,1.0000
40,57,1.0000
40,58,1.0000
40,59,1.0000
40,60,1.0000
40,61,1.0000
40,62,1.0000
40,63,1.0000
40,64,1.0000
40,65,1.0000
40,66,1.0000
40,67,1.0000
40,68,1.0000
40,69,1.0000
40,70,1.0000
40,71,1.0000
40,72,1.0000
40,73,1.0000
40,74,1.0000
40,75,1.0000
40,76,1.0000
40,77,1.0000
40,78,1.0000
40,79,1.0000
40,80,1.0000
40,81,1.0000
40,82,1.0000
40,83,1.0000
40,84,1.0000
40,85,1.0000
40,86,1.0000
40,87,1.0000
40,88,1.0000
40,89,1.0000
40,90,1.0000
40,91,1.0000
40,92,1.0000
40,93,1.0000
40,94,1.0000
40,95,1.0000
40,96,1.0000
40,97,1.0000
40,98,1.0000
40,99,1.0000
40,100,1.0000
41,1,1.0000
41,2,1.0000
41,3,1.0000
41,4,1.0000
41,5,1.0000
41,6,1.0000
41,7,1.0000
41,8,1.0000
41,9,1.0000
41,10,1.0000
41,11,1.0000
41,12,1.0000
41,13,1.0000
41,14,1.0000
41,15,1.0000
41,16,1.0000
41,17,1.0000
41,18,1.0000
41,19,1.0000
41,20,1.0000
41,21,1.0000
41,22,1.0000
41,23,1.0000
41,24,1.0000
41,25,1.0000
41,26,1.0000
41,27,1.0000
41,28,1.0000
41,29,1.0000
41,30,1.0000
41,31,1.0000
41,32,1.0000
41,33,1.0000
41,34,1.0000
41,35,1.0000
41,36,1.0000
41,37,1.0000
41,38,1.0000
41,39,1.0000
41,40,1.0000
41,41,1.0000
41,42,1.0000
41,43,1.0000
41,44,1.0000
41,45,1.0000
41,46,1.0000
41,47,1.0000
41,48,1.0000
41,49,1.0000
41,50,1.0000
41,51,1.0000
41,52,1.0000
41,53,1.0000
41,54,1.0000
41,55,1.0000
41,56,1.0000
41,57,1.0000
41,58,1.0000
41,59,1.0000
41,60,1.0000
41,61,1.0000
41,62,1.0000
41,63,1.0000
41,64,1.0000
41,65,1.0000
41,66,1.0000
41,67,1.0000
41,68,1.0000
41,69,1.0000
41,70,1.0000
41,71,1.0000
41,72,1.0000
41,73,1.0000
41,74,1.0000
41,75,1.0000
41,76,1.0000
41,77,1.0000
41,78,1.0000
41,79,1.0000
41,80,1.0000
41,81,1.0000
41,82,1.0000
41,83,1.0000
41,84,1.0000
41,85,1.0000
41,86,1.0000
41,87,1.0000
41,88,1.0000
41,89,1.0000
41,90,1.0000
41,91,1.0000
41,92,1.0000
41,93,1.0000
41,94,1.0000
41,95,1.0000
41,96,1.0000
41,97,1.0000
41,98,1.0000
41,99,1.0000
41,100,1.0000
42,1,1.0000
42,2,1.0000
42,3,1.0000
42,4,1.0000
42,5,1.0000
42,6,1.0000
42,7,1.0000
42,8,1.0000
42,9,1.0000
42,10,1.0000
42,11,1.0000
42,12,1.0000
42,13,1.0000
42,14,1.0000
42,15,1.0000
42,16,1.0000
42,17,1.0000
42,18,1.0000
42,19,1.0000
42,20,1.0000
42,21,1.0000
42,22,1.0000
42,23,1.0000
42,24,1.0000
42,25,1.0000
42,26,1.0000
42,27,1.0000
42,28,1.0000
42,29,1.0000
42,30,1.0000
42,31,1.0000
42,32,1.0000
42,33,1.0000
42,34,1.0000
42,35,1.0000
42,36,1.0000
42,37,1.0000
42,38,1.0000
42,39,1.0000
42,40,1.0000
42,41,1.0000
42,42,1.0000
42,43,1.0000
42,44,1.0000
42,45,1.0000
42,46,1.0000
42,47,1.0000
42,48,1.0000
42,49,1.0000
42,50,1.0000
42,51,1.0000
42,52,1.0000
42,53,1.0000
42,54,1.0000
42,55,1.0000
42,56,1.0000
42,57,1.0000
42,58,1.0000
42,59,1.0000
42,60,1.0000
42,61,1.0000
42,62,1.0000
42,63,1.0000
42,64,1.0000
42,65,1.0000
42,66,1.0000
42,67,1.0000
42,68,1.0000
42,69,1.0000
42,70,1.0000
42,71,1.0000
42,72,1.0000
42,73,1.0000
42,74,1.0000
42,75,1.0000
42,76,1.0000
42,77,1.0000
42,78,1.0000
42,79,1.0000
42,80,1.0000
42,81,1.0000
42,82,1.0000
42,83,1.0000
42,84,1.0000
42,85,1.0000
42,86,1.0000
42,87,1.0000
42,88,1.0000
42,89,1.0000
42,90,1.0000
42,91,1.0000
42,92,1.0000
42,93,1.0000
42,94,1.0000
42,95,1.0000
42,96,1.0000
42,97,1.0000
42,98,1.0000
42,99,1.0000
42,100,1.0000
43,1,1.0000
43,2,1.0000
43,3,1.0000
43,4,1.0000
43,5,1.0000
43,6,1.0000
43,7,1.0000
43,8,1.0000
43,9,1.0000
43,10,1.0000
43,11,1.0000
43,12,1.0000
43,13,1.0000
43,14,1.0000
43,15,1.0000
43,16,1.0000
43,17,1.0000
43,18,1.0000
43,19,1.0000
43,20,1.0000
43,21,1.0000
43,22,1.0000
43,23,1.0000
43,24,1.0000
43,25,1.0000
43,26,1.0000
43,27,1.0000
43,28,1.0000
43,29,1.0000
43,30,1.0000
43,31,1.0000
43,32,1.0000
43,33,1.0000
43,34,1.0000
43,35,1.0000
43,36,1.0000
43,37,1.0000
43,38,1.0000
43,39,1.0000
43,40,1.0000
43,41,1.0000
43,42,1.0000
43,43,1.0000
43,44,1.0000
43,45,1.0000
43,46,1.0000
43,47,1.0000
43,48,1.0000
43,49,1.0000
43,50,1.0000
43,51,1.0000
43,52,1.0000
43,53,1.0000
43,54,1.0000
43,55,1.0000
43,56,1.0000
43,57,1.0000
43,58,1.0000
43,59,1.0000
43,60,1.0000
43,61,1.0000
43,62,1.0000
43,63,1.0000
43,64,1.0000
43,65,1.0000
43,66,1.0000
43,67,1.0000
43,68,1.0000
43,69,1.0000
43,70,1.0000
43,71,1.0000
43,72,1.0000
43,73,1.0000
43,74,1.0000
43,75,1.0000
43,76,1.0000
43,77,1.0000
43,78,1.0000
43,79,1.0000
43,80,1.0000
43,81,1.0000
43,82,1.0000
43,83,1.0000
43,84,1.0000
43,85,1.0000
43,86,1.0000
43,87,1.0000
43,88,1.0000
43,89,1.0000
43,90,1.0000
43,91,1.0000
43,92,1.0000
43,93,1.0000
43,94,1.0000
43,95,1.0000
43,96,1.0000
43,97,1.0000
43,98,1.0000
43,99,1.0000
43,100,1.0000
44,1,1.0000
44,2,1.0000
44,3,1.0000
44,4,1.0000
44,5,1.0000
44,6,1.0000
44,7,1.0000
44,8,1.0000
44,9,1.0000
44,10,1.0000
44,11,1.0000
44,12,1.0000
44,13,1.0000
44,14,1.0000
44,15,1.0000
44,16,1.0000
44,17,1.0000
44,18,1.0000
44,19,1.0000
44,20,1.0000
44,21,1.0000
44,22,1.0000
44,23,1.0000
44,24,1.0000
44,25,1.0000
44,26,1.0000
44,27,1.0000
44,28,1.0000
44,29,1.0000
44,30,1.0000
44,31,1.0000
44,32,1.0000
44,33,1.0000
44,34,1.0000
44,35,1.0000
44,36,1.0000
44,37,1.0000
44,38,1.0000
44,39,1.0000
44,40,1.0000
44,41,1.0000
44,42,1.0000
44,43,1.0000
44,44,1.0000
44,45,1.0000
44,46,1.0000
44,47,1.0000
44,48,1.0000
44,49,1.0000
44,50,1.0000
44,51,1.0000
44,52,1.0000
44,53,1.0000
44,54,1.0000
44,55,1.0000
44,56,1.0000
44,57,1.0000
44,58,1.0000
44,59,1.0000
44,60,1.0000
44,61,1.0000
44,62,1.0000
44,63,1.0000
44,64,1.0000
44,65,1.0000
44,66,1.0000
44,67,1.0000
44,68,1.0000
44,69,1.0000
44,70,1.0000
44,71,1.0000
44,72,1.0000
44,73,1.0000
44,74,1.0000
44,75,1.0000
44,76,1.0000
44,77,1.0000
44,78,1.0000
44,79,1.0000
44,80,1.0000
44,81,1.0000
44,82,1.0000
44,83,1.0000
44,84,1.0000
44,85,1.0000
44,86,1.0000
44,87,1.0000
44,88,1.0000
44,89,1.0000
44,90,1.0000
44,91,1.0000
44,92,1.0000
44,93,1.0000
44,94,1.0000
44,95,1.0000
44,96,1.0000
44,97,1.0000
44,98,1.0000
44,99,1.0000
44,100,1.0000
45,1,1.0000
45,2,1.0000
45,3,1.0000
45,4,1.0000
45,5,1.0000
45,6,1.0000
45,7,1.0000
45,8,1.0000
45,9,1.0000
45,10,1.0000
45,11,1.0000
45,12,1.0000
45,13,1.0000
45,14,1.0000
45,15,1.0000
45,16,1.0000
45,17,1.0000
45,18,1.0000
45,19,1.0000
45,20,1.0000
45,21,1.0000
45,22,1.0000
45,23,1.0000
45,24,1.0000
45,25,1.0000
45,26,1.0000
45,27,1.0000
45,28,1.0000
45,29,1.0000
45,30,1.0000
45,31,1.0000
45,32,1.0000
45,33,1.0000
45,34,1.0000
45,35,1.0000
45,36,1.0000
45,37,1.0000
45,38,1.0000
45,39,1.0000
45,40,1.0000
45,41,1.0000
45,42,1.0000
45,43,1.0000
45,44,1.0000
45,45,1.0000
45,46,1.0000
45,47,1.0000
45,48,1.0000
45,49,1.0000
45,50,1.0000
45,51,1.0000
45,52,1.0000
45,53,1.0000
45,54,1.0000
45,55,1.0000
45,56,1.0000
45,57,1.0000
45,58,1.0000
45,59,1.0000
45,60,1.0000
45,61,1.0000
45,62,1.0000
45,63,1.0000
45,64,1.0000
45,65,1.0000
45,66,1.0000
45,67,1.0000
45,68,1.0000
45,69,1.0000
45,70,1.0000
45,71,1.0000
45,72,1.0000
45,73,1.0000
45,74,1.0000
45,75,1.0000
45,76,1.0000
45,77,1.0000
45,78,1.0000
45,79,1.0000
45,80,1.0000
45,81,1.0000
45,82,1.0000
45,83,1.0000
45,84,1.0000
45,85,1.0000
45,86,1.0000
45,87,1.0000
45,88,1.0000
45,89,1.0000
45,90,1.0000
45,91,1.0000
45,92,1.0000
45,93,1.0000
45,94,1.0000
45,95,1.0000
45,96,1.0000
45,97,1.0000
45,98,1.0000
45,99,1.0000
45,100,1.0000
46,1,1.0000
46,2,1.0000
46,3,1.0000
46,4,1.0000
46,5,1.0000
46,6,1.0000
46,7,1.0000
46,8,1.0000
46,9,1.0000
46,10,1.0000
46,11,1.0000
46,12,1.0000
46,13,1.0000
46,14,1.0000
46,15,1.0000
46,16,1.0000
46,17,1.0000
46,18,1.0000
46,19,1.0000
46,20,1.0000
46,21,1.0000
46,22,1.0000
46,23,1.0000
46,24,1.0000
46,25,1.0000
46,26,1.0000
46,27,1.0000
46,28,1.0000
46,29,1.0000
46,30,1.0000
46,31,1.0000
46,32,1.0000
46,33,1.0000
46,34,1.0000
46,35,1.0000
46,36,1.0000
46,37,1.0000
46,38,1.0000
46,39,1.0000
46,40,1.0000
46,41,1.0000
46,42,1.0000
46,43,1.0000
46,44,1.0000
46,45,1.0000
46,46,1.0000
46,47,1.0000
46,48,1.0000
46,49,1.0000
46,50,1.0000
46,51,1.0000
46,52,1.0000
46,53,1.0000
46,54,1.0000
46,55,1.0000
46,56,1.0000
46,57,1.0000
46,58,1.0000
46,59,1.0000
46,60,1.0000
46,61,1.0000
46,62,1.0000
46,63,1.0000
46,64,1.0000
46,65,1.0000
46,66,1.0000
46,67,1.0000
46,68,1.0000
46,69,1.0000
46,70,1.0000
46,71,1.0000
46,72,1.0000
46,73,1.0000
46,74,1.0000
46,75,1.0000
46,76,1.0000
46,77,1.0000
46,78,1.0000
46,79,1.0000
46,80,1.0000
46,81,1.0000
46,82,1.0000
46,83,1.0000
46,84,1.0000
46,85,1.0000
46,86,1.0000
46,87,1.0000
46,88,1.0000
46,89,1.0000
46,90,1.0000
46,91,1.0000
46,92,1.0000
46,93,1.0000
46,94,1.0000
46,95,1.0000
46,96,1.0000
46,97,1.0000
46,98,1.0000
46,99,1.0000
46,100,1.0000
47,1,1.0000
47,2,1.0000
47,3,1.0000
47,4,1.0000
47,5,1.0000
47,6,1.0000
47,7,1.0000
47,8,1.0000
47,9,1.0000
47,10,1.0000
47,11,1.0000
47,12,1.0000
47,13,1.0000
47,14,1.0000
47,15,1.0000
47,16,1.0000
47,17,1.0000
47,18,1.0000
47,19,1.0000
47,20,1.0000
47,21,1.0000
47,22,1.0000
47,23,1.0000
47,24,1.0000
47,25,1.0000
47,26,1.0000
47,27,1.0000
47,28,1.0000
47,29,1.0000
47,30,1.0000
47,31,1.0000
47,32,1.0000
47,33,1.0000
47,34,1.0000
47,35,1.0000
47,36,1.0000
47,37,1.0000
47,38,1.0000
47,39,1.0000
47,40,1.0000
47,41,1.0000
47,42,1.0000
47,43,1.0000
47,44,1.0000
47,45,1.0000
47,46,1.0000
47,47,1.0000
47,48,1.0000
47,49,1.0000
47,50,1.0000
47,51,1.0000
47,52,1.0000
47,53,1.0000
47,54,1.0000
47,55,1.0000
47,56,1.0000
47,57,1.0000
47,58,1.0000
47,59,1.0000
47,60,1.0000
47,61,1.0000
47,62,1.0000
47,63,1.0000
47,64,1.0000
47,65,1.0000
47,66,1.0000
47,67,1.0000
47,68,1.0000
47,69,1.0000
47,70,1.0000
47,71,1.0000
47,72,1.0000
47,73,1.0000
47,74,1.0000
47,75,1.0000
47,76,1.0000
47,77,1.0000
47,78,1.0000
47,79,1.0000
47,80,1.0000
47,81,1.0000
47,82,1.0000
47,83,1.0000
47,84,1.0000
47,85,1.0000
47,86,1.0000
47,87,1.0000
47,88,1.0000
47,89,1.0000
47,90,1.0000
47,91,1.0000
47,92,1.0000
47,93,1.0000
47,94,1.0000
47,95,1.0000
47,96,1.0000
47,97,1.0000
47,98,1.0000
47,99,1.0000
47,100,1.0000
48,1,1.0000
48,2,1.0000
48,3,1.0000
48,4,1.0000
48,5,1.0000
48,6,1.0000
48,7,1.0000
48,8,1.0000
48,9,1.0000
48,10,1.0000
48,11,1.0000
48,12,1.0000
48,13,1.0000
48,14,1.0000
48,15,1.0000
48,16,1.0000
48,17,1.0000
48,18,1.0000
48,19,1.0000
48,20,1.0000
48,21,1.0000
48,22,1.0000
48,23,1.0000
48,24,1.0000
48,25,1.0000
48,26,1.0000
48,27,1.0000
48,28,1.0000
48,29,1.0000
48,30,1.0000
48,31,1.0000
48,32,1.0000
48,33,1.0000
48,34,1.0000
48,35,1.0000
48,36,1.0000
48,37,1.0000
48,38,1.0000
48,39,1.0000
48,40,1.0000
48,41,1.0000
48,42,1.0000
48,43,1.0000
48,44,1.0000
48,45,1.0000
48,46,1.0000
48,47,1.0000
48,48,1.0000
48,49,1.0000
48,50,1.0000
48,51,1.0000
48,52,1.0000
48,53,1.0000
48,54,1.0000
48,55,1.0000
48,56,1.0000
48,57,1.0000
48,58,1.0000
48,59,1.0000
48,60,1.0000
48,61,1.0000
48,62,1.0000
48,63,1.0000
48,64,1.0000
48,65,1.0000
48,66,1.0000
48,67,1.0000
48,68,1.0000
48,69,1.0000
48,70,1.0000
48,71,1.0000
48,72,1.0000
48,73,1.0000
48,74,1.0000
48,75,1.0000
48,76,1.0000
48,77,1.0000
48,78,1.0000
48,79,1.0000
48,80,1.0000
48,81,1.0000
48,82,1.0000
48,83,1.0000
48,84,1.0000
48,85,1.0000
48,86,1.0000
48,87,1.0000
48,88,1.0000
48,89,1.0000
48,90,1.0000
48,91,1.0000
48,92,1.0000
48,93,1.0000
48,94,1.0000
48,95,1.0000
48,96,1.0000
48,97,1.0000
48,98,1.0000
48,99,1.0000
48,100,1.0000
49,1,1.0000
49,2,1.0000
49,3,1.0000
49,4,1.0000
49,5,1.0000
49,6,1.0000
49,7,1.0000
